;name;link;stars;review_count;category;type;location;logo;url;phone;stars_average;mail;name_clean
878;Meilleurtaux.com;www.meilleurtaux.com;4.1;554.0;Argent & assurance;LocalBusiness;36 rue de Saint-Pétersbourg Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4bed2d5e00006400050b76ec/198x149.png;https://www.meilleurtaux.com;Inconnu;4.1;qualite@meilleurtaux.com;meilleurtauxcom
879;October;october.eu;4.1;496.0;Argent & assurance;LocalBusiness;94 rue de la Victoire Paris 75009 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/55e590a80000ff000582d18a/198x149.png;https://october.eu;33182832800;4.0;contact@october.eu;october
880;Binks;binks.eu;4.1;90.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ea199282c77ef0001b59bae/198x149.png;http://binks.eu;Inconnu;4.1;Inconnu;binks
881;Socic;socic.fr;4.1;82.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e4aa76680da5a0001aed4dd/198x149.png;https://www.socic.fr/;Inconnu;4.1;Inconnu;socic
882;Propriétés Le Figaro;proprietes.lefigaro.fr;4.1;74.0;Argent & assurance;LocalBusiness;14 boulevard Haussmann Paris 75009 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/591f019a0000ff0005a2c642/198x149.png;https://proprietes.lefigaro.fr;Inconnu;4.1;Inconnu;proprietes le figaro
883;cmonassurance;www.c-mon-assurance.com;4.1;25.0;Argent & assurance;LocalBusiness;25 Cours Albert Thomas Lyon 69003 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4e3147ff0000640005106d17/198x149.png;http://www.c-mon-assurance.com;472362362;4.1;contact@c-mon-assurance.com;cmonassurance
884;Devis Diagnostics-maisons;devis-diagnostics-maisons.fr;4.1;24.0;Argent & assurance;LocalBusiness;7 rue des colombes niort 79000 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/564b76d70000ff000585a436/198x149.png;http://devis-diagnostics-maisons.fr;07.6812.59.51;4.1;info@devis-diagnostics-maisons.fr;devis diagnosticsmaisons
885;Le Trader du Dimanche;letraderdudimanche.com;4.1;9.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ddae949f9fede0001f781a8/198x149.png;http://letraderdudimanche.com;Inconnu;4.1;informations@letraderdudimanche.com;le trader du dimanche
886;Consultant Gestion-patrimoine;consultant-gestion-patrimoine.fr;4.1;6.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dca6dccdc64fa0001d3336e/198x149.png;http://consultant-gestion-patrimoine.fr;622277306;4.1;scgp@consultant-gestion-patrimoine.fr;consultant gestionpatrimoine
887;Pumpkin Business;pumpkin-business.com;4.1;6.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f3b7f27f1288c0001d6a049/198x149.png;http://pumpkin-business.com;Inconnu;4.1;Inconnu;pumpkin business
888;Raphaël Msica - Trading;trader-entrepreneur.fr;4.1;6.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f47ea4474ccbc00016db351/198x149.png;http://trader-entrepreneur.fr;756951626;4.1;contact@trader-entrepreneur.fr;raphael msica  trading
889;Test;investto.fr;4.1;5.0;Argent & assurance;LocalBusiness;Paris 93500 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e0dfdafcd2e63000187b34f/198x149.png;https://test.com;756834543;4.1;welcome@test.com;test
890;Homega;homega.xyz;4.1;5.0;Argent & assurance;LocalBusiness;128 rue de la boétie Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f734cabb6276d0001731aa6/198x149.png;http://homega.xyz;Inconnu;4.1;contact@homega.xyz;homega
891;coover.fr;coover.fr;4.1;5.0;Argent & assurance;LocalBusiness;66 rue des archives Paris 75003 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5eedca05656b2100016b050d/198x149.png;http://coover.fr;Inconnu;4.2;Inconnu;cooverfr
892;Nomad Immobilier;nomad.immo;4.1;5.0;Argent & assurance;LocalBusiness;Paris FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c2cf91ec5813700012fdaef/198x149.png;https://www.nomad.immo;07.56.89.56.26;4.1;support@nomad.immo;nomad immobilier
893;Esprit Millionnaire;esprit-millionnaire.fr;4.1;5.0;Argent & assurance;LocalBusiness;1 place carnot CASTRES 81100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/601c10083aafbc0001091990/198x149.png;http://esprit-millionnaire.fr;699923244;4.1;contact@esprit-millionnaire.fr;esprit millionnaire
894;Waltio;waltio.co;4.1;5.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e28506f264ac9000100ded6/198x149.png;http://waltio.co;Inconnu;4.1;Inconnu;waltio
895;Investissement Locatif-pologne;investissement-locatif-pologne.com;4.1;5.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c49e2d81d840d0001bdb60f/198x149.png;https://investissement-locatif-pologne.com;Inconnu;4.1;Inconnu;investissement locatifpologne
896;SNAPKEY;snapkey.fr;4.1;5.0;Argent & assurance;LocalBusiness;128 rue la Boétie Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f5b7c991de8b400011bfb22/198x149.png;https://www.snapkey.fr/;644649892;4.1;hello@snapkey.fr;snapkey
897;DoTasq;dotasq.com;4.1;5.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d4960cbc531ca0001248524/198x149.png;https://dotasq.com;Inconnu;4.1;support@dotasq.com;dotasq
898;Trouver Mon-comptable;trouver-mon-comptable.com;4.0;952.0;Argent & assurance;LocalBusiness;15 rue Auber Paris 75009 ;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/533554590000640005787863/198x149.png;http://trouver-mon-comptable.com;0800 03 04 05;4.0;contact@trouver-mon-comptable.com;trouver moncomptable
899;LesFurets.com;www.lesfurets.com;4.0;220.0;Argent & assurance;LocalBusiness;Paris 75017 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4f96a222000064000514afde/198x149.png;http://www.lesfurets.com;Inconnu;4.1;Inconnu;lesfuretscom
900;LYNX BROKER France;lynxbroker.fr;4.0;100.0;Argent & assurance;LocalBusiness;Kouter 26 Gand 9000 BE;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c6a73d1a24b3600017de21e/198x149.png;https://www.lynxbroker.fr/;(+33) 09 75 18 73 93;4.0;info@lynxbroker.fr;lynx broker france
901;Kryll.io;kryll.io;4.0;37.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5c823423871dac0001ea1d45/198x149.png;http://kryll.io;Inconnu;4.0;Inconnu;kryllio
902;MeilleurPlacement;monfinancier.com;4.0;19.0;Argent & assurance;LocalBusiness;18 rue Baudrairie RENNES 35000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5aabe3740266e90001a22837/198x149.png;https://placement.meilleurtaux.com/;800113133;4.0;contact@meilleurplacement.com;meilleurplacement
903;Klinc;klinc.fr;4.0;12.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fc75e218f14430001f4a016/198x149.png;http://klinc.fr;Inconnu;4.0;contact.klinc@zurich.com;klinc
904;Cosabnk;cosabnk.com;4.0;11.0;Argent & assurance;LocalBusiness;FR;Inconnu;http://cosabnk.com;Inconnu;4.0;Inconnu;cosabnk
905;LinXea;www.linxea.com;4.0;11.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/515c49370000640005254fcc/198x149.png;http://www.linxea.com;Inconnu;4.0;Inconnu;linxea
906;NL Capital;www.nlcapital.fr;4.0;7.0;Argent & assurance;LocalBusiness;Vineuil St Firmin FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5be303d5c794c300019afe4f/198x149.png;http://www.nlcapital.fr;Inconnu;4.0;contact@nlcapital.fr;nl capital
907;-;www.placement-sport-strategie.com;4.0;6.0;Argent & assurance;LocalBusiness;Toulouse FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5bca12d8979bc000013c6725/198x149.png;http://www.test.com;Inconnu;4.0;-;
908;K&P Finance;www.kp-finance.com;4.0;6.0;Argent & assurance;LocalBusiness;Rue de l'Arcade 8 Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5a8d4d5e1d28e70001f74cf4/198x149.png;http://www.kp-finance.com;142566000;4.0;info@kp-finance.com;kp finance
909;arpassurance.com;arpassurance.com;4.0;6.0;Argent & assurance;LocalBusiness;32 Rue du Salita Elne 66200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ea824d67a4aa40001deb28e/198x149.png;https://www.arpassurance.com;33661128456;4.0;contact@arpassurance.com;arpassurancecom
910;Yooview;yooview.fr;4.0;5.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/603e191521527000016e0770/198x149.png;http://yooview.fr;01 84 80 80 72;4.0;contact@yooview.fr;yooview
911;Scpipremium;scpipremium.fr;4.0;4.0;Argent & assurance;LocalBusiness;9 caffarelli Nice 06000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c66d5a00526720001ee3259/198x149.png;http://scpipremium.fr;680855019;4.0;philippe@scpipremium.fr;scpipremium
912;SRI Smart Residual Income;srincomesolutions.com;4.0;4.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/600591ef10c378000100aa66/198x149.png;http://srincomesolutions.com;Inconnu;4.0;contact@srincomesolutions.com;sri smart residual income
913;Assurlor;assurlor.com;4.0;4.0;Argent & assurance;LocalBusiness;FR;Inconnu;http://assurlor.com;695399941;4.0;romain.mary@assurlor.com;assurlor
914;Riskee;riskee.io;4.0;4.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ed4b8c1da48b700015d59f0/198x149.png;http://riskee.io;Inconnu;4.0;bonjour@riskee.io;riskee
915;Get Immobilier;get-immobilier.fr;4.0;4.0;Argent & assurance;LocalBusiness;Place Carnot CASTRES 81100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/602149b7c0f73e00011d93b1/198x149.png;https://www.get-immobilier.fr/;699920944;4.0;direction@get-immobilier.fr;get immobilier
916;Référence Patrimoine;referencepatrimoine.com;4.0;3.0;Argent & assurance;LocalBusiness;29 rue Guillaume Tell PARIS 75017 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5ce2882cc165250001e41d9d/198x149.png;http://referencepatrimoine.com;184163544;4.0;jdussaussay@referencepatrimoine.com;reference patrimoine
917;Nova Blocks;novablocks.online;4.0;3.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/601086677ae9090001755799/198x149.png;http://novablocks.online;Inconnu;4.0;contact@novablocks.online;nova blocks
918;Koala;hikoala.co;4.0;3.0;Argent & assurance;LocalBusiness;21 rue de rocroy Paris 75010 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f566e3f82e183000173b846/198x149.png;http://hikoala.co;Inconnu;4.0;contact@hikoala.co;koala
919;Vesta;wevesta.com;4.0;3.0;Argent & assurance;LocalBusiness;Rue de Ponthieu Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f11585d77e99600017b6bfa/198x149.png;https://www.wevesta.com/;01 86 47 27 46;4.0;contact@wevesta.com;vesta
920;Lacledusud;lacledusud.com;4.0;3.0;Argent & assurance;LocalBusiness;rue du Docteur Clément Le Castelet 83330 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5fad590e0daf790001018e5f/198x149.png;http://lacledusud.com;33698882357;4.0;contact@lacledusud.com;lacledusud
921;IMMODELARC;www.immodelarc.com;4.0;3.0;Argent & assurance;LocalBusiness;35 rue des Acacias Paris 75017 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5b34c1fac15f1200015a5539/198x149.png;http://www.immodelarc.com;06 62 16 99 54;4.0;p.lebec@immodelarc.fr;immodelarc
922;LingOr Achat-Vente d'Or;www.lingor.fr;4.0;3.0;Argent & assurance;LocalBusiness;24 rue Racine Nantes 44000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/53acaf26000064000578fda8/198x149.png;http://www.lingor.fr;240202221;4.0;contact@lingor.fr;lingor achatvente dor
923;Coloki;coloki.fr;4.0;3.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e99883d827d8000012e957e/198x149.png;http://coloki.fr;06 43 97 31 57;4.0;contact.client@coloki.fr;coloki
924;Euro-Assurance ;euro-assurance.com;3.9;350.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/545a0e0d00006400057b5a5a/198x149.png;http://www.euro-assurance.com;01 49 15 74 00;3.9;info@eamail.fr;euroassurance 
925;Eddy - Rachat de crédits;eddy.fr;3.9;177.0;Argent & assurance;LocalBusiness;8 Rue John Fitzgerald Kennedy Toulouse 31000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5d1cc768af6b260001912323/198x149.png;https://www.eddy.fr;Inconnu;3.9;contact@eddy.fr;eddy  rachat de credits
926;Shoop FR;shoop.fr;3.9;155.0;Argent & assurance;LocalBusiness;Paris FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/57da66d00000ff000594bc29/198x149.png;http://shoop.fr;Inconnu;3.9;support@shoop.fr;shoop fr
927;Credit.fr;credit.fr;3.9;144.0;Argent & assurance;LocalBusiness;140 rue Victor Hugo Levallois-Perret 92300 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5a5f5f788f1a4f07506f94b2/198x149.png;https://www.credit.fr;182288444;3.8;contact@credit.fr;creditfr
928;Sextant French Properties;www.sextantproperties.com;3.9;63.0;Argent & assurance;LocalBusiness;United workspace, north road London N7 9DP GB;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/568e79140000ff0005874f3e/198x149.png;http://www.sextantproperties.com;2074284910;3.9;info@sextantproperties.com;sextant french properties
929;Bevouac;bevouac.com;3.9;10.0;Argent & assurance;LocalBusiness;22 boulevard Sebastopol Paris 75001 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5c99f50e5e388e000125512b/198x149.png;https://bevouac.com;Inconnu;3.9;contact@bevouac.com;bevouac
930;Colocation-LeMans.fr;colocation-lemans.fr;3.9;8.0;Argent & assurance;LocalBusiness;Place de la République Le Mans 72000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/596f6bd70000ff0005a6fe7a/198x149.png;http://colocation-lemans.fr;06 73 79 72 33;3.9;contact@colocation-lemans.fr;colocationlemansfr
931;lacquereur.com;lacquereur.com;3.9;7.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5e1eb9565f4ef700013a21d9/198x149.png;http://lacquereur.com;Inconnu;3.9;Inconnu;lacquereurcom
932;Accion Nv;accion-nv.eu;3.9;7.0;Argent & assurance;LocalBusiness;tour franklin puteaux 92800 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5bb34a2ee842e00001d77b71/198x149.png;http://accion-nv.eu;33974598854;3.9;service-administratif@accion-nv.eu;accion nv
933;OkDiag;okdiag.fr;3.9;5.0;Argent & assurance;LocalBusiness;27 rue James Watt - BP 90443 Tours cedex 3 37204 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5937e3710000ff0005a40e3d/198x149.png;http://www.okdiag.fr;09 72 61 11 84;3.9;clients@okdiag.fr;okdiag
934;LE Diagnostic-immobilier;le-diagnostic-immobilier.com;3.9;5.0;Argent & assurance;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/4f730c9e000064000513fc9f/198x149.png;http://le-diagnostic-immobilier.com;Inconnu;3.9;Inconnu;le diagnosticimmobilier
935;Moneyshine;moneyschine.alwaysdata.net;3.9;3.0;Argent & assurance;LocalBusiness;38, rue Guynemer Paris 75006 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/603265db724e55000103f201/198x149.png;https://moneyschine.alwaysdata.net;Inconnu;3.9;moneyshine@gmail.com;moneyshine
936;Placement creches;www.placement-creches.com;3.9;3.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5dd69447c98ef500013f9d37/198x149.png;http://www.placement-creches.com;Inconnu;3.9;Inconnu;placement creches
937;Simulation Impots;simulation-impots.com;3.9;3.0;Argent & assurance;LocalBusiness;Paris FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e5fc83798c643000170d376/198x149.png;http://simulation-impots.com;Inconnu;3.9;contact@simulation-impots.com;simulation impots
938;mes-placements.fr;mes-placements.fr;3.8;708.0;Argent & assurance;LocalBusiness;152 avenue de Malakoff PARIS 75116 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/56ae59850000ff00058851b1/198x149.png;http://mes-placements.fr;01 47 20 33 00;3.8;service-client@mes-placements.fr;mesplacementsfr
939;Ernmt Officiel;ernmt-officiel.com;3.8;340.0;Argent & assurance;LocalBusiness;Inconnu;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/56bc41c30000ff000588c756/198x149.png;https://www.ernmt-officiel.com;01 85 08 43 31;3.8;emilie@ernmt-officiel.com;ernmt officiel
940;Publications Agora France;publications-agora.fr;3.8;204.0;Argent & assurance;LocalBusiness;116 bis avenue des Champs-Elysées Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5b16924631fbf0000158b740/198x149.png;https://publications-agora.fr/;01 44 59 91 11;3.8;service-clients@publications-agora.fr;publications agora france
941;Courtiers Privés;www.courtiers-prives.com;3.8;27.0;Argent & assurance;LocalBusiness;19, cours Vitton LYON 69006 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/513de562000064000523c720/198x149.png;http://www.courtiers-prives.com/;622807554;3.8;jc-eber@courtiers-prives.com;courtiers prives
942;Wipliz - La cagnotte en ligne;wipliz.com;3.8;9.0;Argent & assurance;LocalBusiness;60 rue Buissonnière Labège 31670 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dd7aa9c40e8b300010ef47b/198x149.png;http://wipliz.com;09 74 59 12 38;3.8;marketing@wipliz.com;wipliz  la cagnotte en ligne
943;ScanMarine TM (Cofrance SARL);scanmarine.ru;3.8;9.0;Argent & assurance;LocalBusiness;29 rue de France Nice 06000 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5dcfbfecef6ff80001c1774a/198x149.png;https://scanmarine.ru;33629961135;3.8;Nice@scanmarine.ru;scanmarine tm cofrance sarl
944;Art Immobilier Construction;aic-immobilier.com;3.8;8.0;Argent & assurance;LocalBusiness;Boulevard René Cassin 155 Nice 06200 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/59c639b10000ff0005abd7ce/198x149.png;http://aic-immobilier.com;Inconnu;3.8;Inconnu;art immobilier construction
945;Bitlionnaire;bitlionnaire.com;3.8;8.0;Argent & assurance;LocalBusiness;Dublin Dublin FR;Inconnu;http://bitlionnaire.com;756801757;3.8;Contact@bitlionnaire.com;bitlionnaire
946;Koliving;koliving.fr;3.8;7.0;Argent & assurance;LocalBusiness;55 rue La Boétie Paris 75008 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5cfa76241a51210001d0a604/198x149.png;http://www.koliving.fr;805691242;3.8;contact@koliving.fr;koliving
947;wavetomarkets.com;wavetomarkets.com;3.8;5.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f035eb0b86f33000189c844/198x149.png;http://wavetomarkets.com;Inconnu;3.8;support-france@wavetomarkets.com;wavetomarketscom
948;IMMOINOV.FR;www.immoinov.fr;3.8;3.0;Argent & assurance;LocalBusiness;Bât INESS, Pôle innovation - 30 avenue du Dr POMPIDOR narbonne 11100 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5be059197b5e5b0001ebb969/198x149.png;http://www.immoinov.fr;33468415921;3.8;Inconnu;immoinovfr
949;EUROPEAN PROPERTY FINDER GROUP;europeanpropertyfindergroup.com;3.8;3.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e94876d1c8b900001a52b5c/198x149.png;http://europeanpropertyfindergroup.com;Inconnu;3.8;Inconnu;european property finder group
950;ConsortiumImmobilier;consortium-immobilier.fr;3.8;3.0;Argent & assurance;LocalBusiness;Montpellier FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshots/5be9a9f795bbdc00018673a6/198x149.png;http://consortium-immobilier.fr;Inconnu;3.8;Inconnu;consortiumimmobilier
951;Active Diag 13;diagnostics-immobilier-marseille.fr;3.8;2.0;Argent & assurance;LocalBusiness;23, Avenue des Caillols Marseille 13012 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/581b0dbf0000ff000596f91c/198x149.png;https://activediag13.fr;491497480;3.8;contact@activediag13.fr;active diag 13
952;Epronos;epronos.com;3.8;2.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5e7b509c193e49000122a99a/198x149.png;http://epronos.com;Inconnu;3.8;support@epronos.com;epronos
953;flywallet.io;flywallet.io;3.8;2.0;Argent & assurance;LocalBusiness;FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/604ba2a28d1f760001a5ef6a/198x149.png;http://flywallet.io;Inconnu;3.8;info@flywallet.io;flywalletio
954;Kools;kools.fr;3.8;2.0;Argent & assurance;LocalBusiness;Pergolèse Paris 75116 FR;https://s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5f882872f4307d0001b71e67/198x149.png;http://kools.fr;182889015;3.8;info@kools.fr;kools
